gene	capillary.endothelial.cell	CD4.positive..alpha.beta.T.cell	CD8.positive..alpha.beta.T.cell	endothelial.cell	endothelial.cell.of.artery	fibroblast	macrophage	mast.cell	natural.killer.cell	neutrophil	pericyte	smooth.muscle.cell	vein.endothelial.cell
SLC6A15	0.233515735958199	0	0	0	0	8.08281093973976	1.71733901411275	0	0	0	0	0	0
SLC6A4	0	0	0	0	0	2.1636273761485	0	0.975720566770794	0	0	0.48975549208362	0	0
SLC6A6	0	40.6088521240913	0	160.152346558575	273.193174460085	0	41.0899705093513	0	0	0	0.0178963703643035	7.57268152655293	0
SLC6A8	0	0	0	0	0	1.24561558128658	0	0	0	0	17.8802233400615	45.7107221445501	0
SLC7A1	0	2.99131400536509	0	0	0	34.6747570698385	1.01922498952487	0	421.207821652443	0	0	81.1735915785455	0
SLC7A10	0	0.302477486895834	0	0	0	12.2810130237432	0	0	0	0	0	0	0
SLC7A11	0	0	0	32.2090189197832	0	0.00868926295335031	0.0698329219871973	0	0	0	0	0	0
SLC7A2	0	0	0	16.521467294691	0	50.1197025950682	0	0	0	0	555.618032771127	39.0939378722977	1.38133070108643
SLC7A5	0	53.4536323151872	166.295537521173	0.0417038262804488	0	2.59886560317696	46.5479159230617	86.8163944541247	0	0	3.41326916944501	0	0
SLC7A6	0	50.1201115801335	65.8195104983007	0.248580392331025	30.8186751935523	33.680081208275	212.343203650274	0.129576484397253	0	0	0.278077687118152	0	99.5209825072631
SLC7A6OS	0	0	108.551216952862	24.7156708992212	0.179682404679944	16.4298228815266	0	0	0	0	58.6835419989022	0	0
SLC7A7	0	0	0	58.6971754124791	0	0.154526923465093	329.007885580371	0	0	0	30.3080557924623	0	0
SLC7A8	0	0	0	0	0	209.670194082368	152.528619449096	0	0	0	39.6385222292668	80.4951181787654	0
SLC8A1	0.274241744253097	9.65657901237707	0	0	0	2.32024735279491	185.326674812927	0	0	654.276181934412	2.19427152020259	0	0
SLC8A1-AS1	0	0	0	0	0	0	108.361195545931	0.258952240389566	0	0	0	0	0
SLC9A1	0	0	0	0	3.35716524741803	23.1379198058858	40.6128559722815	193.387756220907	0	1098.70552304534	7.6560456043886	19.2925712712303	0
SLC9A3	49.9303277181253	23.4391711092722	0	3.7992339386427	0	2.9560409451071	0	0	0	0	0.0725012971409259	2.19892900414658	0
SLC9A6	7.93467925467923	113.184822281612	0	62.3794784141729	0	6.01801447261425	99.6275612291801	0	0	0	4.99563344112785	0.364264592895818	0
SLC9A7	0	0	0	16.2383844451936	0	6.42750630256241	15.9975693758641	0	0	0	0	0	0
SLC9A8	23.9255644677879	7.02967894710478	50.0067790830956	21.7339536257289	0	13.9982208836962	4.43704390311094	30.7123315614639	155.01071108966	0	4.95090530558604	0	0
SLC9A9	0	0	118.453843844977	30.024407247314	0	76.3475922701577	41.2303436506555	0	0	0	15.1663789738727	0	0
SLC9B1	0.182091905994852	0.925451470084774	0.669139206841211	22.1276426877492	0	0.494394785107341	0	0.118356463150659	0.603424755594516	0	0.0558870991250804	0.476999579230988	0
SLC9B2	0	0	0	20.1154678893736	0	84.9432271300952	0	0	0	0	60.3015435788644	39.5813645186996	0
SLC9C2	0	0	0	34.3023891092706	0	0	0	0	0	0	0	0	0.398711429884845
SLCO1A2	0	0	0	0	0	0.0215089618303901	0.425142897350282	0	0	0	0	0	0.346289573601494
SLCO2A1	617.623092508026	0	0	616.691658497925	879.35738031053	0	0	0	0	0	0	0	258.862603214959
SLCO2B1	0	0	0	0	0	0	301.441002348306	0	0	0	0	0	0
SLCO3A1	2.51850228032541	63.3083054978948	1.60417539906174	98.4286284572958	14.4634561283839	54.4411956308034	99.2747074235539	155.427816664232	0	0	83.5934629918867	132.673991634999	504.886686273109
SLCO4A1	204.408285728872	0.201870417663015	0	201.265681997905	345.909826987826	0	9.39286043566063	90.4630009392705	0	0	0	0	168.823561159803
SLED1	0	0	0	0	0	0	167.355622265452	0	0	0	0.0193034658699192	0	0
SLFN11	63.6834337505515	42.3506379651446	28.3656763755558	43.3259254028378	54.4731342149816	40.4050160057687	75.2767836843188	0	0	0	41.3986733375692	88.0105868533663	0
SLFN12	0	0	0	0	0	17.1820750111601	3.44810575216992	0	0	0	23.712508476711	29.1364264130788	0
SLFN12L	0	247.877212370188	136.160109210902	0	0	0.0233740837054538	19.8395465056342	0	330.455461625733	0	0	0.113713683012735	0
SLFN13	0.233515735958199	0.179499918440385	0.0983289209310652	123.44962778496	0	0.0618010653820676	2.09474607869369	0	134.463537695426	0	0.645115806705012	0.542312808362724	0
SLFN14	0	34.2466325617157	0.118129851863275	0	0	0	0.0216518416680432	0	0	0	0	0	0
SLFN5	296.605658359643	78.2724802371325	289.688699608287	318.30168324926	262.59068566455	148.057496589371	121.607397198449	152.028771505229	0	0	74.078326995104	29.9946817221497	254.323523054454
SLFNL1-AS1	0	0	0	0	0.771773964587818	0.00723229233076256	0.44225621877407	0	0	0	1.00861096550995	0.196688464548359	0
SLIRP	241.694395928961	212.232775792432	136.058442879707	166.960745977254	184.549096176261	257.698266419627	202.140051995422	119.030021083523	1.21408886418176	0	360.888112532726	372.683175804566	113.513313718748
SLIT2	0	0.11855545599252	0.114021632432918	0.119885991200747	0	573.786043885277	17.0286117436357	18.8450308266959	0	0	21.8192132370939	204.985229333357	0
SLIT3	0	0	0	0	0	165.854029230632	0	0	0	0	462.597665049983	131.795083287398	0
SLITRK2	0	0	0	0	0	4.44458600086569	0.401134672734262	0	0	0	6.49909907686191	0.0257118252037832	0
SLITRK4	0	0	0	0	8.04133878577229	27.6303895314955	31.2066812305809	0	0	0	0.927337061164591	4.68394059366545	0
SLITRK5	0	0.195971950949993	0	0	0	0.0250652747213336	17.7919739935294	0	0	0	0	0	0
SLK	0	19.1381237395749	73.1616526984321	222.315493026803	0	87.7374315729861	71.8148821099653	0.258952240389566	217.292147919416	0	53.7678434137899	214.218493994442	525.83470898526
SLMAP	46.173810676429	110.120144081571	73.7179672814644	68.6760612888209	0	67.0028121160473	89.7604351200631	0	0	0	168.03287043451	176.125560548372	128.223465537447
SLPI	0	0	0	17.5607991378319	0	405.436066042322	179.79938186714	0	0	0	0	0	0
SLTM	289.273336707342	591.34031219821	198.829436666323	306.905049890659	0	165.974753402411	353.432851817985	348.72081390243	712.834368512696	0	124.951302113556	125.513618018309	499.36523112655
SLU7	0	92.6653039526702	101.466645879965	163.797239182658	62.8762162275223	114.767297343778	188.782761155073	37.2326341418182	0	1459.68667466381	13.3648835628728	197.967323090268	328.416865235574
SLX4	0	3.50618330967085	0	0	0	3.0849556960547	0.0240082246160204	0	0	86.9143438593807	0.0193034658699192	0	0
SMAD1	151.06471701815	0	0	173.179029040869	231.426610320347	10.6623008877976	0	0	0	0	73.7768129132003	0	156.112691936339
SMAD2	271.646936587789	108.089478471611	5.21847002556138	91.1549295884718	139.609613022118	88.9287599275325	103.696254796792	72.5657514196191	0	0	60.0340069906713	140.465824374502	0
SMAD3	0	21.6536723164666	0	29.7396228074363	0	134.115724478898	41.6130574424109	0	0	0	20.4107212453389	31.2395847961153	0
SMAD4	144.089204303088	108.932144147811	153.49116002132	114.215055214445	7.36908381179082	58.0571864990727	124.088266448698	0	2.9189372330484	0	48.8143211562124	18.2937439255734	16.8610683103533
SMAD5	250.400083053906	139.949732546465	69.6430662706565	251.865774344852	103.674521443497	106.602951622298	7.83847129866996	280.015297443274	44.0401376298949	0	73.5673422447535	120.189525599368	284.772926906364
SMAD6	171.957289434198	0	0	2.67478938466068	0	2.04627682704735	0.0216518416680432	0	0	0	8.31200358281256	24.0726135075014	0
SMAD7	0	48.0525884124407	0	53.2576347695124	279.156567633821	52.0793361733597	20.075638483819	0	347.640522193007	0	62.6118142901001	105.351326076244	0
SMAD9	86.825721960106	0	0	44.1017715646425	172.916480088729	51.6462421377308	147.268358293845	0	0	0	83.5463795394882	199.1612883278	0
SMAGP	0	0	0	63.8636424081395	0	0	0	0	0	0	0.286528566010612	3.82853228158227	0
SMAP1	0	106.630157857079	301.215425391634	21.5683180867077	79.5846688987433	59.8116645260758	167.68589382589	0	128.393182024543	0	55.0875648289232	93.1821966043969	0
SMAP2	0	217.648756533909	237.575330662532	6.66404725177359	176.159344378764	7.13070616167536	657.918412208752	0	354.714092625194	0	44.9601233588959	0	0
SMARCA1	0	0	0	40.0942374754543	0	56.2546598695197	12.0836588098657	0	0	0	49.371257328927	0.0817692858513471	0
SMARCA2	0	282.113160012078	168.033968800446	293.857366069377	498.392503352792	148.170853458768	236.681903893734	132.248427951328	146.109314182393	495.665278542629	61.4354513404583	66.8378428498528	134.270563821824
SMARCA4	552.721838648901	100.161638454618	152.313966035867	28.9316447516136	215.406509802525	64.063229179181	72.1748898823103	206.915711045346	0	0	158.392526860875	30.3858751470565	0
SMARCA5	0	44.6979992023885	75.2854848504966	109.3108329538	48.4390342273432	93.7650456610218	85.8273876550671	0	415.734374509903	0	59.8637499296481	176.464913127368	38.3680034678227
SMARCAD1	0	67.00907482743	44.1307274820639	45.6210365394727	0	12.9360627946504	30.6528063880791	2.67998456496713	0	0	44.2537377049739	38.1037382744158	0
SMARCAL1	0	52.9651456585882	0	17.6663704426534	0	32.4709566710127	11.9440598611471	0.129576484397253	0	0	18.3486275488606	6.97598935896949	0
SMARCB1	104.710755158178	69.3562991963039	0	52.1547916277751	62.8360928512875	74.5338142344738	74.3110786882729	0	0	0	146.122705568032	87.646525606974	0
SMARCC1	104.682776913574	65.5270869365501	0	71.562665459413	103.180295063333	46.8065930759732	91.7622816539703	302.961770647377	408.782487719957	0	41.5948089960343	140.008633096828	0
SMARCC2	0	94.2018392204222	185.821888811246	221.900990802492	69.2771346000167	69.5608141188533	116.981721933304	72.7367036664343	0.803287065365446	1364.44789295791	103.935041641861	244.201274615977	327.576479220672
SMARCD1	0	36.9527432447857	30.3371415527889	28.6796971794129	162.149470026986	3.41990092006023	0	33.9217225212523	11.325792054047	0	6.58440016913255	2.23364775501423	0
SMARCD2	0	2.10758246736562	11.402642292944	22.5437547811474	0	121.190403702439	15.1212398965822	0.118356463150659	0	0	85.2066721881516	21.5433985656479	0
SMARCD3	0	0	0	0	0	31.4386518679569	11.7807701247253	0	0	0	258.976536750766	73.855028167638	0
SMARCE1	58.6669586869998	137.253108741794	69.4565065162587	120.236496611473	40.0347491494214	149.067420026681	1.90720076041479	0	0	0	109.174490173211	25.1195122287707	0
SMC1A	0	27.2141308806895	0	3.54597174105124	180.330948609856	77.654025366876	90.733629254711	0	0	0	101.495373122242	74.1761774378426	257.55491752024
SMC1B	0	0	50.2553988909546	7.05018485533116	0	1.89533505821808	0	0	0	0	0	0	0
SMC2	0	39.1194522940584	97.581499162205	30.8189086014348	0	38.4713259042477	18.7427325104315	0	0	0	13.8750411744138	36.0873139174747	0
SMC3	255.076686088504	300.518629686326	156.201726825849	514.214300604992	534.610192180676	192.056748189569	150.126969751917	329.294354913826	0	0	160.68460125194	44.7164866053628	0
SMC4	195.52118975415	45.4635437807406	11.1290097979701	109.943310288031	39.5021489914685	20.5957744245486	120.868849959085	12.9251197457328	204.081810300419	0	105.893134743935	0	54.8822603192847
SMC5	0.466514484709204	42.7659647206424	125.997925984777	27.2902172754651	0	41.5613648095476	16.735312339984	0	0	0	17.605203443613	76.8517237500621	0
SMC6	0	27.5672037630337	152.73902776682	78.4238706702788	174.639644735111	54.9901940655024	102.352859228982	0	0	0	90.703788965544	25.0202435010816	262.819963978857
SMCHD1	160.8707545061	255.943708597872	288.520471588898	112.099599026166	0	32.6845080564351	231.860513355159	200.585080969556	0	4058.52191445394	63.6932740225803	47.6280355103051	309.574624674289
SMCR5	0	4.27898102638012	0	0	0	0	32.3387205559212	0	0	0	0	1.2468798735052	0
SMCR8	125.198961213865	0	22.433815531233	16.7558135567301	68.7363370087391	1.87243106608834	42.2200278424546	0	0	0	0	0	0
SMG1	0.762615553735507	165.47400364484	111.228500823402	149.268668854979	2.33374880533034	86.824716767008	90.2656912441136	0	12.3834580699238	0	77.7446545103577	54.6281059389002	1.03695211661905
SMG1P1	6.68253622061085	3.19366483054209	2.61555488883202	2.17661879807874	0.782763883477829	2.93230002924178	0.981161099505215	0.902866287006203	18.321710337976	0	8.20347526646611	1.29408538756488	91.6172362628808
SMG5	164.242271524346	84.2273396177282	0	12.1816204019512	0	40.4387434474668	10.2732202769496	44.3085697408131	0	0	0.934228630841842	25.2813266342046	88.402993716353
SMG6	0	33.6277104730606	0	0.683463554159678	31.1219887859519	40.5448654019508	28.8341023064305	0	0	0	3.05334402293875	7.44853253600555	0
SMG7	0	234.248281810671	119.425037172854	51.0623643520534	0	16.1227691828301	3.05463243128716	0	0	0	36.6667621553133	116.733802677605	0
SMG7-AS1	0	0	18.2522651759775	0	0	0	36.1024831350493	0	0	0	0	0.019171561731054	0
SMG8	0	0	0	0	0	21.1218255340111	0	0	0	0	2.3526723708941	0.50841396419767	0
SMG9	0	0	0	52.3243510368961	0	40.6379091906933	91.9140753334643	60.995764530924	0	0	11.6320976293071	0	106.587946827928
SMIM3	0	57.1711126031055	17.0187688008863	30.2905087971852	0	161.306107133499	50.3678374739687	128.489695460047	0	0	367.219629879031	229.239475511326	315.451414205089
SMIM7	0.191163673922196	0.508778399793253	149.704916664151	220.550608237123	403.396915342731	223.601728155341	80.0366882628405	233.746758321283	0	163.633148936871	135.203847201042	279.052102117378	0
SMN1	2.08424700299004	46.9708593380524	43.4812121528742	39.7948451856729	0	33.7972749805052	2.06142135561403	6.15762813131321	2.39266373435172	0	62.8830294277026	35.5337356354062	100.901109399956
SMN2	2.08424700299004	5.95011018914671	10.5050802496978	7.12777832167879	0	2.91930487756598	4.83458522297812	6.25888775308127	2.39266373435172	0	10.7560301466087	7.58006703798534	5.12688732902764
SMNDC1	95.0424936816741	61.6566703752063	71.1693814291679	60.712470873239	0	36.8943906970022	11.137578847357	2.12358391885515	0	0	23.271331535037	31.8725440436413	0
SMO	0	0	0	0	0	2.57230582946518	0	0	0	0	0	33.5105252941961	0
SMOC1	0	0	0	0	0	20.3562684682918	84.4358065610418	0	0	0	0.0180187325126692	0	0
SMOC2	0	0	0	0	0	153.364538062096	0	0	0	0	420.06799525185	212.384699370421	0
SMPD1	90.1935166842424	67.2415743406265	106.370416762639	42.4465282058466	17.5008081482575	41.1910671482263	53.7163426732803	134.928686460766	0	0	11.6969415683906	103.161554903544	0
SMPD2	0	0	0	0	0	15.2840578379485	0	0	0	0	0	0	0
SMPD4	0.191163673922196	13.9956677735633	2.32641347991135	66.0077720364355	0.771773964587818	26.4555324535293	1.35027218470278	24.0516949173917	0.405841382706936	86.9718963888756	51.7728354604062	17.0076580554871	16.8842573820378
SMPDL3A	0	0	0	0	0	29.9431114374702	148.011285073403	0	0	0	65.6563159171769	0	0
SMS	0.274241744253097	104.213148083217	152.322889686879	5.15480315758894	0	186.206225075085	106.887920411744	198.309585667021	0	0	63.741726772424	129.850976389175	0
SMTN	378.695500375045	0	28.3267014174016	62.4046600749827	0	26.8605173462605	37.6929388977553	0.118356463150659	0	0	126.508846553505	133.891598181588	247.448185802084
SMTNL2	0	0	0	0	0	0.686715390874897	0	0	0.268407412860409	0	70.3776074101399	0	0
SMU1	295.378823257958	455.341899674948	319.164823237603	105.976143804971	3.02618410377101	255.954775859976	105.83972094932	527.552645845096	0	0	204.039679006393	172.472214736759	365.103738906157
SMUG1	172.376855509096	54.9608451737687	0	11.1042301884266	0	87.7144227855472	34.4570188549945	0	0	0	99.3325068116131	71.3879729343132	0
SMURF1	0	28.4484962232527	35.4470068843363	48.4271624426085	0	11.0678412503564	37.3584418823466	0	0	0	54.0700848325455	54.4241443289078	0
SMURF2	0	65.6995506546325	48.4383350251785	5.64832091956236	0	97.6842521424792	9.06358687439528	0	221.129870962005	0	43.6411638043649	44.5839835333781	1.03695211661905
SMYD2	0	69.8920195490855	89.0630733042617	0	60.0932864102959	37.21014631267	16.4445134650801	0	307.653212943824	0	40.9765499806516	0	0
SMYD3	0	0	83.3392688267318	90.9921400948378	0	7.08020015724213	27.1520625755932	0	0	0	45.6535018798954	109.053827238179	0
SMYD4	86.3367995659982	111.229852916148	0.412144296056509	0	0	27.5235173678591	3.56444536226538	0.129576484397253	0	0	94.6668429567919	32.9106906049351	0
SMYD5	0	0	0	0	0	15.992470343305	42.0308790672661	195.598548801863	0	0	0	0	0
SNAI1	143.946768773624	0	0	125.925463926225	0	1.5866275650381	0	0	0	0	46.020523014388	7.95211546969086	0
SNAI2	0	0.0515973750506595	0	16.0277259180866	0	363.888495550955	0	0	0	0	215.48858179023	49.2746427316295	0
SNAP23	234.507719071679	79.7434000403616	179.874416745439	140.764120266962	307.07771777884	135.068553375526	194.851589270532	205.54623484769	0	0	133.623673105918	121.375777664877	256.421210903196
SNAP25	145.650588757635	0	0	0.119885991200747	0	0.01669050379682	11.2133781010115	0	0	0	0.183694340492861	0	0
SNAP29	0	33.2683159672767	78.9263248850622	74.4958143690508	0	70.6861199469341	58.8421730924948	0	0	0	39.2043509673949	15.5721718931608	0
SNAP47	0	61.2251775769155	195.698775898604	33.1345373180414	0	83.4928084617957	0.75000373995997	0	0	0	38.5303850362492	48.7172132832737	0
SNAPC1	0	71.5425908300798	0	13.4929438729073	0	12.1176645726059	36.1112953065254	40.8538097037347	0	0	21.0521572665392	15.765422456699	0
SNAPC2	0	19.156102774817	0	0	0	15.251860463484	10.2830762318623	0	0	0	0	0	0
SNAPC3	420.979196512214	12.5122646518671	51.0520837120942	23.1238516483016	0	25.062816633703	0	136.124492056653	245.367522047875	0	115.412306501473	133.239000922221	0
SNAPC4	0	0	0	18.9489099088234	0	1.62376484584108	0	52.1912253604652	0	0	1.42451621349187	0	0
SNAPC5	0	109.788567623403	0	59.9092456297914	0	97.2541084307773	0.354063285341006	0	402.337189490337	0	99.0550207637892	87.5009320386305	0
SNAPIN	358.177657917377	22.4712460586162	63.8688903674288	73.4870947934892	141.548641011563	122.305459378377	36.1175268189731	0	0	0	190.79594453286	139.499028060313	0
SNCA	0	0	0	36.2562007770006	0	0.00538278703552846	72.3913057304208	0	0	0	0	0	0
SNCAIP	0	0	0	0	0	17.1648166852546	0	0	0	86.9718963888756	0.0984620581057085	0	0
SNCG	253.067597663013	0	0	245.709531553047	0	22.7746197509408	0	0	0	0	322.336301252193	539.746906675036	566.592003083784
SND1	165.625179712726	125.749318003858	341.577975973624	3.1260116460622	0	133.822523625023	92.2811392453063	102.031267193886	0	0	19.6666416359407	92.4910688538269	0
SNED1	0	0	0	35.0926201151813	0	207.811473977202	0	0	0	0	9.53284788430292	124.600831606518	304.942207331567
SNF8	25.2739127815661	34.2515354603218	57.6929711499427	62.0617014056818	0	93.7926577170038	192.160732628973	0	0	0	69.1133542979329	214.059300306236	0
SNHG1	153.454480929322	97.3289330139203	232.58455834028	82.4178275932392	130.366859537566	45.5523990953036	98.2023076723339	1.63730355100409	0	0	8.87147901794662	0	293.834020300886
SNHG10	196.430871987429	0	23.7014600718552	117.331162149775	0	18.362470128443	30.9969027966958	68.3851488847825	0	0	35.2850508621187	0	0
SNHG11	208.011556611348	0	0	4.11085289909381	0	7.4081142226711	0	0	0	0	0	26.6885483344349	4.79070563955991
SNHG12	89.0819060303205	166.698643237507	179.132239397962	51.7078096907898	0	42.5620641840271	26.5949186868291	213.371774847745	0	0	43.4917451123154	34.4719506189677	217.163981659254
SNHG15	0	247.202870088069	140.394520733669	71.0251689372817	0	55.5001001258938	52.7114568094344	251.227095227221	652.8366320091	0	196.685969128455	16.3390177426819	0
SNHG16	55.2904767786488	50.6797190988601	82.4019849543496	110.331281565692	294.342977943073	70.0958148655156	50.1011083390029	0	0	0	92.5809172380368	27.6281217435683	0
SNHG3	0	82.2196542263095	0	121.823144385312	222.146212707779	38.9288036039371	125.665066816614	241.578353253767	0	0	116.577366673512	0	0
SNHG4	0	0	0	0	0	1.41302187570305	0	0	0	0	0	0	0
SNHG5	149.557198938738	313.777755218855	53.1711948426475	210.470059304954	51.4124489644633	133.938692705957	159.080234209671	87.8489242328105	322.862250650874	0	248.141608153457	216.520992440383	361.502643203515
SNHG6	0	361.529303883516	137.253187398864	114.721398406376	0	101.044278304814	237.664555415419	113.076119985105	239.660682582563	0	154.867780661229	127.323578257036	0
SNHG7	203.307280158311	38.7492792546205	17.925900886205	224.509331241337	107.559226138535	24.659372041888	15.842878064018	93.285796625476	0	0	21.7387561867059	18.5486696294954	93.098486802287
SNHG8	0	327.740025449299	225.423130825497	160.721170875622	151.314563761941	143.493662888331	77.9815321186545	238.068464763117	567.249916826169	0	46.5336412167434	20.2220607368775	161.973642190632
SNHG9	0	138.497538922534	8.61132656406528	122.807525508301	0	60.2173126024159	7.59380533226249	67.7036127738651	14.3507552140907	0	54.5724687350118	148.329774324527	32.9659663262066
SNIP1	0	0.302477486895834	0	0.363728269572152	0	10.4646070677186	27.831313270081	0.517109125969601	0	0	57.6066077411313	0.615951605190539	0
SNORA12	0	10.1143088698695	0	1.23244324455669	0	1.30487429924804	0	0	0	0	0	4.94343664872353	0
SNORA19	0	12.6691375756167	3.04519458091886	0.787559254931129	0	9.57574568345897	0.525864411965918	0	0	0	1.7227017162592	0	0
SNORA28	0	63.1062404390871	0	3.56938590114711	0	0	0	0	0	0	3.61482517690458	0	0
SNORA31	0	12.8836178046929	0	9.07646979011008	0	21.20150526265	20.8049073823628	0	0	0	7.24237433926069	17.5299283752924	0
SNORA33	50.1541770112488	2.71759120865231	0	0	0	9.15616366203475	0	0	54.6496329946877	0	0	0	26.9819750440989
SNORA53	0	0	0	0	0	0.00999483683504487	0	56.180743286573	0	0	0.0457866484086814	0.0426339377812738	0
SNORA58	0	0	0	0	0	1.59215235903913	27.0549626100181	0	0	0	0	0	0
SNORA66	0	0	0	9.11199321806618	0	0	0	0.102561756544514	0	0	2.38994952831346	0	0
SNORA70	0	0.10477119994084	0.129060593913573	0.0231832740844163	0	0.298766467709115	0.06463998927857	0	0	0	0.0581071942466114	0.332928491271013	0
SNORA70G	0	20.7824502937922	18.8977435083259	3.37692985289158	0	26.3278163921567	17.5994533937614	0	0	0	0.0231201057346921	3.98079135245489	0
SNORA77	0	19.4352486696587	0	2.03149774405264	0	4.45006491544405	3.54072703164098	0	0	0	3.97152063222686	0	0
SNORA7B	0	0	0	3.28131883481134	101.877981445473	0.0169709605692049	0	0	0	0	5.48867136805552	0	0
SNORA80B	0	60.4977236366813	0	0	0	2.42057921156912	10.1076830708783	0	168.958114899847	0	0	0	0
SNPH	0	0	0	0	0	0.518287808984884	0	0	0	0	0	10.1855372227131	0
SNRK	0	29.2336256283533	1.56138864093046	103.769083665408	3.35716524741803	9.10823071644673	76.4924741459357	0	0	0	108.70241204121	9.14334775016358	0
SNRNP200	328.0442838912	260.619723220217	428.595084900432	179.208078511714	0	109.29212843863	330.543633449007	138.645448687515	266.964930296691	0	120.814132600345	253.992108695224	54.3643654187872
SNRNP25	0	69.7809733046378	42.7999038703824	9.00078717311548	193.300503649072	71.0778565194341	85.1637152376145	0	0	0	66.0663009212309	112.534700457859	0
SNRNP27	88.0029767635381	102.176379915664	15.0498569880419	147.653471164033	254.611770327586	229.830956861974	48.4354850874855	89.0039191792515	0.268407412860409	0	129.971529620867	159.075322572255	293.813175606385
SNRNP35	0	0	0	29.2690797645385	230.709228077715	79.7110756802476	15.1032443137797	0	0	0	58.4531410623937	30.6840175678176	0
SNRNP40	169.469375366697	49.9203809162631	95.1308776885753	102.641245510222	273.648478770065	170.43234318001	0.658604715296818	405.458714931065	0	0	119.488563486295	0.240751010918241	360.58246463667
SNRNP48	131.839817156468	7.64233007609176	213.281224364834	8.5850395154903	0	49.432081494838	48.5978589623273	0	231.738104758375	0	16.2259329374045	1.04355463605886	0
SNRNP70	0	10.9867099119503	110.81660083878	42.7646311218919	0	48.7818758157249	274.976484636051	20.5340301956017	382.184284828602	2102.8390726585	49.290435510084	6.86078796906749	0
SNRPA	0	0.218905452835133	56.0295721094228	40.0812031486095	92.8495101931464	47.620927179137	61.0995351885656	0	0	0	49.8581641651421	29.6271532373758	0
SNRPA1	89.742357243822	225.282561482606	223.902636156275	42.7877889830879	0	190.435912789971	70.8992257324653	314.3551735213	638.584429921755	0	89.1774742771181	120.75395217687	72.8570105711502
SNRPB	129.777852367371	171.802013621068	391.832793855646	145.777172078779	341.077620416892	157.557412009599	197.850013044335	320.816811269182	299.673796647248	0	242.129565970079	276.202083357133	274.819382294322
SNRPB2	89.345605722391	285.209931639805	254.823796660314	123.454719836605	162.365880425041	89.5124819929156	92.0342443587878	68.4332517866451	178.046407510057	0	165.423227991426	124.752485291598	0
SNRPC	121.330567072938	173.351328260992	171.125414538666	72.5333253670177	0	123.656708044591	109.227086654701	596.856496256737	567.445121257103	0	147.096527465772	83.017391026614	4.11377376871456
SNRPD1	121.773016504329	224.853818834647	84.5671136211457	205.846803907094	109.071963826146	119.975152382282	73.3238799986039	0	218.550640695093	0	131.577232163431	75.9522841603209	122.491783139084
SNRPD2	237.848317104477	483.969572561209	819.590677769739	346.955785673365	553.773261840026	483.844658614884	109.060582689953	152.531854852337	336.77568601517	0	452.190815354278	369.309817892041	383.238468926969
SNRPD3	0	118.829878275412	46.7672405586812	180.910249529688	68.9268518034205	62.0424248128274	22.9525879630092	16.3559887289515	89.6624659942309	0	120.482669887144	114.583252354003	0
SNRPE	78.7209162771125	212.334111272454	131.168460274056	214.30625731254	0	176.119882705732	19.0280934088513	55.1527215354152	128.393182024543	0	130.732169008378	200.874780319781	195.429042660215
SNRPF	241.970592091305	183.437306065227	206.715041957697	107.585366873249	85.000417504741	97.0750373151355	120.32109741863	0	0	0	79.1877320140351	187.984992048095	77.271903139019
SNRPG	238.902963065961	269.730037146123	534.161844387229	284.028490504444	71.2560510031359	163.05108597236	181.499424045399	195.018079010862	166.35730898678	0	217.933014254459	215.140009441877	44.5181857528789
SNRPN	178.926107182198	434.338600862136	280.813249353107	144.382482704101	125.078351616982	207.073738160891	56.5346560816078	137.088645288962	317.978734052645	0	194.597936749913	349.890640741599	179.507575793306
SNTA1	0	0	0	2.77900236969238	0	38.1324625407765	0	0	0	0	92.188316029669	162.384027562736	0
SNTB1	0	0	98.1560811921952	0	0	12.3105629183705	21.8640756108183	0	310.621993177321	0	10.9560740620582	84.5905587756791	0
SNTB2	144.964435008418	225.931973452312	67.7878884739378	152.661953680878	67.5308940832592	143.267557877571	31.5581680733112	147.48821806437	0	0	60.6789231846048	36.488403267119	316.730071745491
SNTG2	28.9857716519227	0	0	63.8937496410496	0	0	0	0	0.603424755594516	0	0.0231201057346921	0	15.3012207445089
SNUPN	0	0	65.1002710724029	60.679645619757	0	59.1080536948095	0.243676870858323	0	0	0	6.45909723042284	110.959800579381	0
SNURF	0	29.2345085862716	1.10673745403385	0.398756968754099	0	4.70027454572388	0	0.472212106472708	5.24881257556831	0	0.67101010404761	8.6394836488426	0
SNW1	375.094237411034	230.800012847414	483.021551374647	352.56753871427	201.787164217645	237.056215963021	95.8507177100887	0	353.02299791145	0	173.852994645062	128.382045551694	379.332278962469
SNX1	659.182167390974	139.184690543157	127.148920346217	219.070353135252	3.06338598910443	130.301989987197	71.979912815205	121.715900973704	15.9763720345618	0	240.276244960948	169.145067052278	0
SNX10	0	57.9159334516223	140.30436883223	0	0.771773964587818	0.651139312887021	170.648280281956	0	0	0	0	0	0
SNX11	0	0	48.7774003775296	0	0	15.2745920855773	40.506861129197	0.409370809935312	0	0	28.2795886323304	0	0
SNX12	0	0	0	23.3749583516767	0	59.925849934395	71.7363797704542	0	0	0	43.1747233521679	42.4906637030287	0
SNX13	0	0	0.0681220184983334	36.001913181782	0	24.2134551190312	132.685664240663	24.0932936476076	0	0	17.5340616593951	5.49886829407706	0
